comment,label
"Aplikasi ini sangat membantu untuk first graduate yang ingin mencari pekerjaan dan mengasah skli di luar akademis aplikasinya juga simpel, fiturnya sangat membantu dan mudah penggunaannya.",positif
"Semenjak install kita lulus, jadi banyak nomor asing telepon menawarkan pekerjaan yg tidak jelas dan ketika ditanya dapat kontak dari mana, mereka jawab dari salah satu aplikasi lowongan kerja yg saya daftarkan. Sebelum install kita lulus tidak pernah dpt telepon dari nomor asing. Saat ini saya sudah hapus akun.",positif
"Aplikasi ini sangat membantu untuk para mencari pekerjaan, selain terpercaya aplikasi ini juga bisa mencari pekerjaan yang sesuai dengan kemampuan diri seseorang. Ayo buruan untuk pejuang cari kerja jangan ragu² untuk pakai aplikasi ini.",positif
"Aplikasi nya membantu banget buat kita yang lagi cari loker, dan loker yang ditampilkan pun banyak sekali, jadi bisa memilih loker sesuai skill yang dimiliki.",positif
"Aplikasi yang menurut saya sangat menarik untuk digunakan oleh para jobseeker. Karena terdapat banyak fitur menarik, seperti adanya semacam pertanyaan/tes ringan sebelum mengirim lamaran ke perusahaannya. Yang menarik lagi selain itu, terdapat soal gratis untuk belajar (psikotes).",positif
"Aplikasi ini mudah digunakan untuk mencari kerja. Customer servicenya pun gercep banget kalau kita ada yang ingin ditanyakan. Cuss, pejuang cari kerja jangan ragu browsing2 loker pakai aplikasi ini!",positif
"tidak bisa beberapa profil untuk segala bidang di sukai, jadi kurang recomended untuk pencari kerja. Harus banyak perbaikan tolong di tinjau kembali. Walaupun banyak lowongan nya.",netral
"Maaf kak, ini banyak yang aneh dalam aplikasi nya. Contoh nya, min. SMK/SMA tapi dipersyaratkannya minimal S1 atau D3. Jadi yang ngelamar bingung mana yang bener syaratnya. Terus juga contoh lain, tanpa pengalaman, tapi saat melihat kebawah ada tulisan dengan syarat berpengalaman 1 tahun. Jadi yang benar mana, ini banyak yang bingung. Mohon ya kak, untuk di koreksi lagi agar menjadi kenyamanan kita semua. Terimakasih kak",netral
"Dengan adanya kita lulus sangat2x sekali membantu bagi para pekerja yang ingin mencari pekerjaan, Selain jelas & terpercaya kita juga bisa melihat riwayat hasil lamaran kita sudah sejauh mana seperti contohnya : di terima, tahap wawancara atau seleksi. Selain itu juga memiliki admin yang sangat terpercaya, ramah & sangat membantu sekali. Ayo ikut kita Lulus yuk sampai dapat pekerjaan",positif
"Aplikasi yang sangat bermanfaat bagi para pencari kerja, terlebih untuk mahasiswa seperti saya yang menginginkan sistem remote. Aplikasi ini sangat membantu untuk mencari kan kita pekerjaan (part time) untuk kita dengan menampilkan berbagai lowongan pekerjaan yang sesuai dengan kemampuan diri seseorang",positif
"Aplikasinya bagus dan informatif, tapi lowongan yang tersedia tidak banyak. Dalam hal tersebut mungkin memang bukan sepenuhnya salah aplikasi yang kurang menarik minat HR, tapi memang lapangan pekerjaan sempit. Identitas perusahaan juga jelas bisa langsung dikunjungi websitenya, tidak seperti J*oble... Saya daftar PT apa yang balas PT apa, ternyata penipuan 😌",positif
"Sudah bagus aplikasinya, cepat dan mudah digunakan. Saran untuk memperbaiki aplikasi, disediakan kolom chat untuk calon pelamar dapat menghubungi pihak hrd ataupun sebaliknya. Status lamaran diperbarui apabila lowongan sudah ditutup. Jadi kami sebagai para calon pekerja tidak diberikan atau menunggu proses selanjutnya. Jadi dari pihak kitalulus sudah mengupdate status lamaran.",positif
"Tampilannya simpel jadi mudah untuk menggunakan. Kebutuhan informasi loker, latihan soal, dan komunitas juga ada Untuk CS sungguh responsif dan cepat",positif
"Aplikasi yang mudah, dan bagus banget digunakan. Untuk orang - orang yang mencari info lowongan kerjaa tidak harus susah2 cari kesanasini,cukup di aplikasi kita lulus mudah dan cepet deh.",positif
"Aplikasi yang sangat bagus banget nih, buat kamu yg lagi cari kerja. Dari SMA sampai ke S2 pun lowongan ada, dan berbagai posisi yg kita inginkan ad. Ngelamar ny mudah banget, tanpa harus keluar budget dulu. CV bisa dikirim lewat email dan aplikasi juga bisa. Good banget Lah... tQ KitaLulus, semoga kita bisa dapet kerjaan sesuai dengan yg kita inginkan.. Aamiin TQ KitaLulus 👍",positif
"Aplikasinya bagus, mudah dipakai, dan memudahkan pencari kerja menemukan lowongan kerja yang sesuai. tidak gampang eror dan tidak memakan ruang yg terlalu besar hanya saja untuk loker""yang tersedia biasanya belum ter apdet seperti kemarin saya menemukan pamflet loker BCA tetapi di aplikasi ini tidak ada.",positif
"Overall bagus, ui/ux nya dapet banget user friendly pula .. Banyak pelatihan gratis yang bermanfaat banget buat saya yang masih awam akan dunia tes masuk kerja, info lowongan pun melimpah dari a-z selalu ada. Namun sayang seringkali penyedia iklan lowongan mengabaikan bahkan terkesan melupakan bahwa mereka tengah memasang iklan lowongan di kita lulus, entah mereka memang sesibuk itu atau memang menjalankan marketing saja biar perusahaan mereka melambung, entahlah..",positif
"Aplikasinya bagus terima kasih, banyak terdapat pekerjaan, aku udh banyak yg di lamar udh krim cv ke pt tapi blom ada salah satu yg diterima, semoga ada panggilan dari pt untuk bekerja sangat membantu aplikasinya tapi semoga aman data pribadi kita sekian terima kasih god bless you",positif
"Dengan adanya KitaLulus sangat membantu bagi para pekerja yang ingin mencari pekerjaan. Selain jelas dan terpercaya kita juga bisa melihat riwayat hasil lamaran kita sudah sejauh mana. Selain itu adminnya sangat terpercaya, ramah, sopan, responnya cepat dan sangat membantu sekali dalam menanggapi pertanyaan-pertanyaan yang disampaikan oleh para pencari pekerjaan.",positif
Aplikasi ini membantu saya dalam mencari pekerjaan dengan mudah dan cepat.. Tampilan nya juga sederhana dan mudah di pahami untuk semua kalangan..,positif
"Aplikasi yang sangat bagus, tampilan dashboard juga simple mudah di pahami, dan berguna banget para pencari kerja yang ingin mencari pekerjaan. Pelayanan CS nya juga ramah dan efektif",positif
"Apk mantap.. Cust.Service baik.. Banyak info lowongan kerja, banyak info menarik seputar kerjaan, tips trik interview, so ga perlu ribet kirim Email ke perusahaan recruiter apalagi pake amplop ijo.. Bye amplop ijo..🖐 Semoga lebih maju.. Berkembang terus. Perbanyak fitur.. Bye bye jooble, Jobstreet, bye apk sebelah..😄😁😁",positif
"Aplikasi yang sangat membantu untuk para pencari kerja, aplikasinya bagus, mudah di pahami tidak ada iklan. Tapi semoga bisa di tingkatkan dan ditambah fitur untuk bisa berkomunikasi dengan perekrutnya.",positif
"Aplikasinya sangat membantu banget dan mudah di mengerti, bisa chat lewat wa juga dan responnya sunguh ramah bisa buat nge bantu jika ada masalah terkait di apk kitalulus ini pokoknya is the best teman-teman 👏 💯",positif
"Dengan adanya kita lulus sangat2x sekali membantu bagi para pekerja yang ingin mencari pekerjaan, Selain jelas & terpercaya kita juga bisa melihat riwayat hasil lamaran kita sudah sejauh mana seperti contohnya : di terima, tahap wawancara atau seleksi. Selain itu juga memiliki admin yang sangat terpercaya, ramah & sangat membantu sekali. Ayo ikut kita Lulus yuk sampai dapat pekerjaan👍👍👍",positif
"Aplikasinya sangat membantu bangetttt dan memudahkan kita yang lagi mencari kerja, dan kalo ada yang ga paham dan ada kendala bisa langsung hubungi customer service nya dan sangat gercep respon nyaa 🫶",positif
"Aplikasi KitaLulus adalah sebuah inovasi luar biasa yang dirancang khusus untuk membantu para pencari kerja dalam mencapai karir impian. Terdapat berbagai fitur dan kemudahan yang ditawarkan oleh aplikasi ini. Di aplikasi ini kita dapat mencari lowongan kerja dan juga informasi lowongan kerja yang komprehensif, serta terdapat sumber daya dan tips karir. Aplikasi ini sangat membantu bagi para fresh graduate yang sedang mencari lowongan pekerjaan, semoga terdapat banyak fitur baru untuk kedepannya",positif
"Aplikasinya bagus, serba gampang buat akses. Jik punya kendala apa apa bisa hubungi adminnya yang ramah dan selalu siap membantu. Terimakasih dan semoga aplikasi ini selalu ditingkatkan dan menjadi aplikasi terbaik bagi para pencari kerja",positif
"Bener bener ngebantu banget dan memudahkan kita yang lagi cari kerja, fiturnya mudah dipahami, kalo gak paham bisa langsung calling customer service nya udah gitu gercep banget lagi ngasih penjelasannya.",positif
Aplikasi membantu untuk mencari loker pekerjaan. Bisa disesuaikan filter daerah/kerjaan yg di inginkan. Saat bertanya kepada admin nya pun di respond & di bantu tinggatkan lgi ya yg belum / kurang nya. Lanjutkan KitaLulus,positif
"Aplikasinya bagus dan tidak ada error, mudah digunakan dan disesuaikan dengan kemauan, apalagi soal lokasinya. Cuma pekerjaan yang ditampilkan sangat kurang menurutku, gatau dari pemilihan lokasi atau memang hanya sedikit yang memasanh loker di wilayah yang dipilih.",positif
"ketika klik lamar muncul seperti kuis yang dimana jawaban data nya ga pernah valid atau ngaco, padahal sudah cek Google jawabanya benar, tapi di apps salah, mohon untuk fitur kuisnya di develop lagi, jadi agak susah melamar",positif
"Sdh brpa hari tidak ad progres apa"". Status lamaran hanya terkirim tapi tidak pernah ad respon dari pihak rekruitmen. Saran saja, jika mmng tdk sesuai kualifikasi tmbhn fitur klo kita tdk lolos tahap kualifikasi. Tujuannya yh supaya ad kejelasan. Satu hal yg kalah dlm proses penerimaan kerja di indonesia ya ini, tidak lolos tapi tdk diberitahukan, alias digantung/ dibiarin aja :(",negatif
"Aplikasi pencari kerja yg membantu banget dan fitur nya simple mudah di pahami, cocok banget di era digital seperti saat ini. serta pelayanan CS nya juga cepat, ramah dan efektif.",positif
"Aplikasi Hanya bantu promosi iklan. Kalau untuk proses rekrutmen tak berguna. Cek berkala pun status begitu ja. Selang beberapa hari berubah jadi tutup iklan. Real gue selalu dapetnya dari loker.id memuaskan.. hari ini mengajukan lamaran besok auto langsung pnggilan interview.. sudah berkali2 saya dari loker.id, di kita lulus sampe lumutan gk ada respon apapun dan semua iklan langsung ditutup, padahal hari sebelumnya masih aktiv 😂😂",negatif
"Sudah lebih dari 2 minggu ga ada perubahan status, di tab di lihat rekrutment tidak ada update katanya 14 hari, ah ga berguna juga, yg lamar lewat WA pun sama, ga pernah ada kejelasan, ga di respon, oh maaf ada 1 dari blue bird status lolos seleksi, blue bird mah buat jadi supir aja ga perlu pake aplikasi datang langsung juga keterima",negatif
"Bagus aplikasinya terdapat banyak lowongan kerja khususnya untuk fresh graduate, adminnya juga ramah cepet tanggap. Semoga ada perbaikan juga ya untuk akun yang ternonaktifkan supaya aktif kembali.",positif
"Gimana ya, sudah melamar 4 loker, kmenunggu lebih 14 hari status belum berubah, maaih terkirim tapi malah tulisan loker sudah tutup, setidaknya beri info kalau memang tidak lolos langsing atau kriteria kurang, jangan dibiarin status terkirim jadi menunggu yang sia sia",negatif
"Sangat membantu untuk pencarian pekerjaan, layanan servicenya juga sangat membantu untuk kita yang kebingungan mencari pekerjaan yang di inginkan apknya berisi keterangan pekerjaan yang sangat lengkap dari gaji sampai penerimaan dan domisili, aplikasinya sangat membantu terimakasih kita lulus",positif
"Aplikasinya bagus,lokernya juga banyak cuma kurang tau untuk kemungkinan bisa di terima di perusahaan yang di inginkan belum ada pengalaman juga. Yang lebih keren lagi,respon dari customer servicenya bagus sat set juga langsung di respon",positif
"Tampilannya friendly banget, mudah di pahami dan digunakan.Banyak pilihan pekerjaan dari pada aplikasi lain yang pernah saya download, fiturnya cukup lengkap, Ada langkah"" pembuatan CV juga di profilnya. Pusat bantuan via WA jadi lebih mudah untuk tanya jawab dengan developer. APK ini sangat membantu sekali bagi yang mau cari pekerjaan dari segala bidang baik full-time maupun part-time.",positif
"great.. applikasi yg menyediakan banyak lowker sesuai minat, kemampuan, lokasi dan gaji, tersedia juga tempat belajar dan komunitas sesuai minat.. dan yg plg kece dari applikasi kita lulus punya misi seru dengan reward yg menarik..",positif
"Aplikasinya bagus tampilannya simple g banyak model, ada banyak pilihan dan berguna banget buat para pejuang amplop coklat daripada nyari keliling panas²an. Playanan customernya ramah, ketika chat fast respon. Kalo kenal bisa jadi tempat crita nih wkwk😬✌",positif
Aplikasi ini sangat bagus dan sangat membantu.banyak lowongan kerja yang terpercaya di aplikasi ini. Penggunaan aplikasi ini juga sangat mudah. Saya juga sudah mendapat panggilan interview dan memang perusahaannya sudah jelas. Keren sih aplikasi nya.,positif
"Rekomendasi banget sih buat yang lagi nyari lowongan pekerjaan, pelayanan pada para user nya yang bikin nyaman dan Daftar lowongan pekerjaan nya juga selalu di perbarui tiap hari. Cuma ada yang kurang dari segi koneksi entah dari hp aku atau emang dari aplikasi nya kadang saat membuka komunitas suka lag / error. Untuk fitur yang lainnya udah ""THE BEST SIH""",positif
"Setiap buat loker kok malah ada kendala seperti tidak bisa diakses sementara keterangannya ""Ada beberapa data Anda yang belum lolos tahap verifikasi"" padahal data sudah benar terus untuk verifikasinya dimana apa harus premium dulu? Buat apa ada banner gratis pasang loker disitu kalo harus premium dulu, aneh deh jgn download wey khusunya buat rekruter",negatif
"Aplikasinya, sangat membantu sekali, terutama mengenai info lowongan kerja. Dan banyak lagi, tips2 khusus utk calon karyawan, dan satu lagi, ada menu belajar, dimana kita bisa membeli paket bimbel utk persiapan CPNS, PPG, PPPK Guru , wah... Sangat membantu sekali utk para pencari kerja.",positif
"Aplikasi terbaik untuk mencari pekerjaan bagi siapapun yang ingin bekerja, adminnya juga fast respon, dan yang terpenting mudah untuk dimengerti bagi pemula. Recommended banget!!",positif
"Aplikasi nya bagus dan informatif, tampilan nya juga simple ga bikin bingung. Lumayan mendukung buat yang mau cari loker, dan mempermudah juga kalo mau cari yang sesuai sama kriteria diinginkan",positif
"Aplikasinya bagus dan informatif, tampilannya juga sangat mudah di pahami dan loker nya juga banyak jenis. Respon dari customer service nya juga gercep. Terimakasih kitalulus. Semoga saya bisa dapat kerja aamiin",positif
"Sebelumnya saya kasi bintang 3 dan setelah adanya fast respon dari admin atau costumernya saya sangat senang bisa terbantu di berikan masukan dan di bantu untuk melihat bagian bagian CV saya, terimakasih Kita Lulus mudah mudahan setelah terrevisi ini semua mudah mudahan saya bisa di panggil interview dan bekerja di tempat yg saya pilih, Tidak nyesal Download aplikasi ini sangat membantu kita. Terimakasih 👏👏",positif
"Aplikasi yang sangat membantu untuk saya, pencaker yang hanya modal aplikasi. Tapi kenapa setiap update selalu menambah space? RAM hp saya kecil dan hanya punya 3 aplikasi yang menurut saya penting. Sekarang harus update aplikasi kita lulus lagi dan nambah space. Haruskah menghapus 2 aplikasi lain yang juga penting? Tolong, saya cuma mau kerja. Kenapa dipermudah lewat aplikasi kemudian dikasih kesulitan didalamnya?",negatif
"Aplikasinya lumayan bagus, lumayan simpel dan gampang nyari lokernya. Kita bisa nyari loker berdasarkan lokasi yang kita inginkan. Aku udah aply 2 loker sih, tapi belum tau keterima atau nggak.",positif
"mempermudah mencari kerja, lebih enak juga karna ada yang langsung di alihin ke whatsapp perekrut jadi lebih efisien buat apply lamaran di jaman panggilan interview fiktif kaya skrg.",positif
"Sebagai Recruiter, dapat terbantu dengan paket premium nya, yakni memudahkan dalam proses recruitment calon kandidat yang tersebar diseluruh Indonesia. Tampilan dashboard nya juga simple, mudah digunakan, dan ramah. Sehingga tidak perlu effort besar dalam memahami tiap menunya. Menu-menunya cukup lengkap dalam melakukan screening dan hiring.",positif
"Semenjak daftar di aplikasi ini, banyak banget nomer gak jelas nelfon/ WA, dari nomor luar negeri sampai dalam negeri. Dan mereka bukan dari perusahaan resmi. Belum pernah apply dan profil di aplikasi masih basic tapi dah banyak nomor gak jelas datang. 🤦🏻 Kadang kurang rekomen sama aplikasi pengumpul informasi pribadi sejenis kitalulus ini. Bahaya karena data pribadi bisa saja di jual ke pihak yang gak bertanggung jawab.",negatif
Aplikasi yang bagus banget untuk fresh graduate mahasiswa maupun pelajar. Memudahkan para pencari kerja dalam mencari pekerjaan tanpa modal. Admin dari aplikasi yg sangat fast respon dan informatif.,positif
"Aplikasinya lumayan bagus, loker juga banyak. Tapi kurang tau untuk kemungkinan bisa di terima di pekerjaan yang diinginkan soalnya belum ada pengalaman diterima juga. Satu lagi yang keren, respon dari customer servicenya sat set langsung respon",positif
"aplikasinya cukup membantu. mungkin perlu pengembangan supaya bisa diberlakukan perubahan email, no telpon (sempet nanya ke customer service nya emang masih tahap pengembangan). customer servicenya juga responsif jadi so far so good👍🏼",positif
"Aplikasi nya bagus dan informatif, tampilan nya juga bagus, simple ga bikin user kebingungan. Ada tambahan untuk fitur penggantian email nya mohon disegerakan agar tidak perlu logout akun dan daftar kembali.. Terimakasih 🙏",positif
Saya sangat senang dengan fitur-fitur yang di sediakan dengan aplikasi Kita Lulus. Aplikasi ini menjadi sangat potential untuk kalangan para pelajar/ mahasiswa yang ingin self development. Aplikasi Kita Lulus juga memudahkan pencari kerja dan recruiter untuk sama-sama mendapatkan benefit. Saya sangat merekomendasikan aplikasi Kita Lulus untuk terus grow up dan di gunakan banyak orang. Terimakasih Kita Lulus 😊😊,positif
Aplikasinya keren!! Sangat membantu bagi saya yang sedang mencari pekerjaan. Pelayanan CSnya pun cepat dan pemberian solusi sangat membantu. Thank you kitalulus❤️,positif
"Cukup bagus untuk saat ini... Karena masih tahap pengembangan masih banyak fitur yg kurang, semoga cepat dan lebih baik lagi kedepannya.. kebantu untuk info lokernya no tipu tipu .. peng apply anya mudah banget pertahankan...",positif
"Aplikasi sangat membantu dalam mencari lowongan pekerjaan, mempermudah dan bisa memilih sesuai apa yang kita inginkan dan CSnya cepat merespon dan menanggapi setiap keluhan terima kasih",positif
"Aplikasi lowongan pekerjaan yang sangat membantu sekali.. info lowker yang variatif, terpercaya, dan fitur di aplikasinya yang user friendly.. selain info lowker disini tersedia juga komunitas yang tentunya bisa menambah ilmu kita.. ditambah customer service yang ramah, responsif dan informatif juga.. terima kasih utk developer aplikasi 🙏🏻",positif
"Aplikasi Baguss,Berguna bagi yang membutuhkan lowongan pekerjaan/yang sedang mencari bisa download aplikasi ini, Adminnya juga Ramah dan Ngasih solusi,bila ada masalahh bisa langsung hubungi Cs nya,Pasti cepat tanggap dan Cepat kasih solusi Thanks ,jangan ragu download, Recommended!",positif
"aplikasi nya bagus, fitur nya juga mudah dipahami dan sangat membantu untuk para pencari kerja, selain itu cs nya ramah dan cepat merespon, recommended banget dehhh👍🏻👍🏻👍🏻",positif
Saya sudah mencoba tapi rata2 ga menangapi sekalinya ada katanya full pdhal di Aplikasinya masih terpampang iklan lowngn kerja. Tolong admin kalau memang sudah full atau sudah ga ada lowngn tutup Iklannya. Jd kita yg pencari kerja tidak berharap banyak.,negatif
"Aplikasi yang berguna bangett nih buat kalian yang bingung cari loker, disini lengkap dan tentunya banyak pilihan lowongan pekerjaan, bisa disesuaikan juga dengan tempat tinggal/kemampuan kamu di bidang mana saja🤗",positif
"Bagus sekali applikasi kita lulus, kita bisa dberikan saran dan arahan yg kita mau, di kita lulus jugak menyediakan banyak peluang loker loh keren banget. Minta bantuan apa aja secepat itu di konfinmasi oleh pihak kita lulus, awalnya sih nyobak aja ini apalikasi bermanfaat apa bukan, eh ternyata setelah di download bene² banyak manfaatnya bisa belajar jugak melalui kita lulus pokoknya the best lah.",positif
"ini aplikasi membantu banget buat cari cari kerja, banyaakk banget deh pilihan kerjaannya, gampang pula cari cari kerja di apk ini, dan ga penipuan ya, trusted bgtt! gue udah diproses sampe tahap akhir lewat apk ini, makasihh yah kitalulus",positif
Aplikasi ini mudah digunakan dan membantu bagi para pelamar kerja yang sedang mencari pekerjaan. Fitur dalam pengisian form data diri tidak rumit. Adminnya ramah dan cepat dalam memberikan respon.,positif
"Untuk login bisa,tetapi saat menambahkan data diri stuck gk bisa disimpan. Dan satu lagi saat melamar tiap jawaban kok selalu berubah pdahal pertanyaan tsb sama..tolong diperbaiki lagi,karena sy salah satu pengguna baru di aplikasi kita lulus ini,jika sudah diperbaiki masalah server maka sy akan memberikan bintang yang lebih dari pd ini",negatif
"Menurut saya aplikasi kita lulus lebih cepat memberikan respon lamaran kita dari pada aplikasi lainnya. Saya baru lamar di beberapa perusahaan, langsung ada 1 pemberitahuan yang menerima saya. Walaupun di seleksi selanjutnya saya tidak tau akan diterima atau tidak, tapi menurut saya aplikasi ini yang paling cepat kemungkinannya untuk dapat pekerjaan. Terimakasih kita lulus.",positif
"Aplikasi nya bagus, sistem ny jg bagus, penggunaannya bagus, tapi setiap apply loker satu pun pihak gak ada yg respon, malah kebanyakan info lowongan sudah di tutup pas sudah apply tunggu lama.. ini aplikasi serius buka lowongan ga sih?",negatif
"Aplikasi nya sangat memuaskan, responnya sangat cepat jika ada kendala atau pertanyaan terkait pekerjaan. Bahkan langsung diarahkan agar dapat langsung terhubung dengan pihak penyedia kerja, terimakasih KitaLulus❤",positif
"Aplikasi yang sangat berguna buat nyari lowongan pekerjaan yang reel time dan tersedia di berbagai daerah, jenis pekerjaan yang tersedia juga lengkap, fitur nya bisa menyesuaikan dengan yang kita ingin kan dari mulai gaji, kualifikasi, jenis pekerjaan dan tempat nya😍😍",positif
"Aplikasi nya membantu untuk mencari lowongan pekerjaan, aplikasi juga mudah dipahami. Tetapi tinggal kurang penguploadan seperti sertifikat, ijazah, dsb",positif
Aplikasi yang sangat membatu sekali untuk mencari pekerjaan ditambah kita bisa memilih pekerjaan sesuai yang kita mau. Apalagi adminnya yang super duper ramah dan siap membantu jika ada pertanyaan atau masalah. THE BEST POKONYA<3,positif
"Aplikasi ini sangat bagus, membantu banget bagi yang ingin cari kerja baik itu yg udah sarjana,lulusan SMA ataupun yang lagi kuliah tapi ingin partime atau freelance Semuanya lengkap kita bisa nyari sesuai kriteria pekerjaan yg kita bisa, sesuai sama daerah kita tinggal juga bisa mau kerja Remote atau full kantor juga semuanya udah lengkap guys disini, Nah yg mau gabung komunitas juga bisa disini jadi selain buat nyari pekerjaan kita juga bisa menambah relasi jika gabung komunitas yuk instal skr",positif
"Aplikasinya lumayan membantu. Adminya juga gercep banget, tapi sayang ada beberapa oknum rekrutmen yg memanfatkan aplikasi ini untuk menarik para pencari loker yg lagi butuh kerja, tidak sesuai dengan apa yang dicantumkan di deskripsi pada saat interview",positif
Selama penggunaan fitur sangat membantu untuk mencari kerja. Namun saat ini belum ada panggilan untuk interview hehehhe. Mungkin karena penggunaan baru 1 bulan dan masih banyak perbaikan cv yang saya harus lalukan. So far sukses selalu untuk KitaLulus,positif
Menurut saya aplikasi nya sangat membantu untuk pencarian kerja seperti saya. Cara memakai aplikasinya juga mudah dan ga ribet. Untuk masukan lamaran juga tidak begitu sulit. Sangat reqo untuk kita para pejuang pencari kerja. Jika terdapat kendala jangan ragu untuk menghubungi CS nya sangat fast respon dan membantu.,positif
"Aplikasi nya sangat bagus dapat membantu para pejuang lowongan kerja,, banyak komunitas juga untuk kita belajar dan sharing2 satu sama lain,, ada latihan soal juga untuk bumn, cpns dan sekdin,, mantep poll deh pokoknyaa..",positif
Aplikasinya mudah digunakan untuk mencari pekerjaan yang sesuai dengan kriteria kemampuan kita. Apabila ada kendala bisa langsung hubungi adminnya melalui WhatsApp dan respon nya sangat membantu.,positif
Aplikasinya lumayan bermanfaat untuk mencari lowongan pekerjaan sangat lebih mudah dan adminya sangat ramah sekali untuk menjawab pertanyaan gercep semoga bermanfaat.,positif
"Ngebantu banget buat para pencari kerja, ada banyak lowongan pekerjaan tersedia yang di muat, informasi yang sangat jelas terkait kandidat requirement yang dibutuhkan. Kalo kamu saat ini lagi nyari kerja, kamu harus banget install Kitalulus app, helpfull. Thanks Kitalulus🙏🏻👍🏻",positif
"aplikasinya super super sangat membantu yg lg mencari loker, aplikasinya jg mudah digunakan & admin KitaLulus sangat ramah, fast respon jg untuk membantu. pokonya aplikasi ini the the best😻",positif
"Aplikasi nya sangat membantu sekali untuk yang mau mencari lowongan pekerjaan, bisa memilih yang sesuai dengan apa yang kita inginkan, dan juga ketika butuh bantuan di aplikasi ini, pelayanan dr apk.kitalulus sangat ramah dan solusinya membantu banget",positif
"Buat para fresh graduated atau yang sudah expert dibidang pekerjaan nya Aplikasi ini sangat membantu kita"" yang sedang mencari pekerjaan Semoga aplikasi kita lulus dapat terus berkembang,para rekruter mendapat manpower sesuai kriteria dan para pencari kerja dpt diterima ditempat melamar kerja Trimakasih kita lulus",positif
Aplikasi yang sangat membantu dalam mencari lowongan perkerjaan sesuai bidang. Aplikasinya juga mudah di gunakan. Customer service juga sangat membantu.,positif
"Aplikasi yang sangat membantu untuk mencari pekerjaan. aplikasinya juga mudah banget digunakan. Apalagi kakak adminnya sangat ramah, siap membantu dalam mengatasi masalah, dan cepat menanggapi jika ada pertanyaan. The Best untuk Kita Lulus",positif
aplikasi sangat mendukung buat yang sedang cari loker sesuai kriteria yang kita inginkan. minus nya loker yang muncul loker itu itu saja/kurang lebih bervariasi,positif
"Tersedia banyak lowongan pekerjaan yang sesuai dengan domisili, lulusan, gaji yang diinginkan, dan sebagainya. Untuk daftar lowongan pekerjaannya mudah, hanya tinggal klik saja sudah terkirim tanpa perlu cover letter dan sebagainya. Rekomen sekali app-nya.",positif
"Aplikasi yg sangat mudah untuk mencari lowongan pekerjaan sesuai dengan bidang yg kita inginkan, banyak setingan yg bisa kita setting sesuai dengan bidang yg kita inginkan, pokoknya mah aplikasi yg paling rekomendasi banget deh👍👍",positif
"Untuk saat ini aplikasinya membantu sih, dan untuk customer service nya juga responsif, ketika ada kendala informasi dan arahannya jelas sampai bisa terselesaikan masalahnya. semoga berjodoh dapat pekerjaan impian dari sini. thx",positif
"Aplikasi yang sangat mudah untuk mencari pekerjaan, bisa mencari dengan bidang yang yg kita inginkan, selalu updaten lowongan kerja terbaru, banyak fitur"" yang bisa di setting untuk mencari pekerjaan yg diinginkann, pokoknya aplikasi terthebestttttt✨✨✨",positif
"Aplikasi sangat berguna untuk para pencari kerja ,lowongan nya banyak ,penggunaan nya mudah .. Udah 3bln nganggur lamar sana-sini ga ada panggilan ,pke kita lulus langsung ada banyak interview ,mudah"" cepet kerja para pejuang loker",positif
"Untuk cara pengoperasian aplikasi ini sudah bagus, tapi yg jadi tujuan utamanya malah ga normal, seperti ga berfungsi sama sekali, sebab para rekruter tidak pernah memperhatikan atau mengecek para pelamar yg sudah mencoba mendaftar di lowongan yg mereka sediakan.",netral
"Aplikasinya lumayan mendukung buat kita yang mau cari loker, mempermudah juga kalo mau cari yang sesuai sama kriteria yang kita pingin. Buat aku ada minusnya dikit kadang kaya error atau gimana soalnya loker yang dicari tapi munculnya itu itu aja.",positif
"salah satu aplikasi joobseeker yg sangat ama usefull, gampang sekali untuk aksesnya dan tidak rumit untuk melamar, kalau terjadi hal2 yg tidak diinginkan bisa langsung hubungi admin pengaduan (responsif sekali, ramah abiss). cuma ada beberapa mines seperti ada beberapa perusahaan yg meminta bayaran ke kandidat, but overall bagus sekali aplikasi ini",positif
"Ini baru salah satu app buat nyari kerja yang sangat bagus dan sangan membantu orang² yang cari pekerjaan,lokernya juga banyak dan terpercaya dan banyak kelas untuk tips² buat dapet kerjaan. Thanks KITALULUS semakin maju dan berkembang.",positif
"Aplikasi Bagus Cepat mendapatkan respo saat ada info penerimaan. | Saya memohon, agar ada fitu tambahan pembatalan pelamar kerja dan menghapus riwayat lamaran di aplikasi nya. karena sangat menyulitkan bagi pelamar, untuk ingin melamar pekerjaan kembali di satu perusahaan yang sama namun beda divisi pelamar pekerjaan. Saya mohon, semoga fitur ini bisa cepat di tambahkan dan direalisasikan segera 😇😇",positif
"Pake aplikasi ini jujur gampang banget. Dan yang aku suka, aplikasi ini cocok banget buat fresh graduate yang belum punya pengalaman kerja. Karena hanya di aplikasi ini, kita bisa nemuin beberapa lowongan kerja yang ga membutuhkan pengalaman kerja. Aku juga udah download beberapa aplikasi buat nyari lowongan kerja, tapi diaplikasi sebelah lowongan kerja yang disediakan rata-rata cari yang berpengalaman. Karena aku ngerasa pengalaman kerjaku hanya sebentar, jadi aku lebih seneng pake aplikasi ini",positif
