comment,label
aplikasi sangat bantu cari kerja mulai tamat smpsmasmk mudah lalu aplikasi kitalulus aplikasi sangat recommended mahasiswa tambah uang saku dapat parttime maupun freelance,positif
sangat manfaat cari kerja klaw alamat kantor cantum sesuai daerah tuju mudah lamar bawa berkas langsung kalw tdk sempat kirim file karna bagi usaha pakai alamat kantor pusat trimkasih,positif
bagus apk nya lengkap segala macam divisi soal gue fresh graduate jurus aktuaria udah coba instal apk posisi aktuaria tpi apk kitalulus cuma sedikit masuk aja sedia fitur chat langsung cari kerja rekruter proses nya lebih cepat moga gue kawan yg juang buat terima kerja lalu apk kerja cepat,positif
alam luar biasa guna aplikasi cari kerja baru pertama kali cari kerja lewat aplikasi komunikasi langsung kait keluh aplikasi customer service nya whatsapp aplikasi beda aplikasi cari kerja umum luar biasa kitalulus selalu ikan baik cari kerja sekian terima kasih,positif
lalu aplikasi kitalulus cari lowong kerja sesuai apa yg butuh gampang guna adminnya jugaa lumayan fastrespon kalo apa yg paham tuh lewat bantu kitalulus moga dapet kerja kawan yg cari loker hehee,positif
aplikasi sangat manfaat bantu cari kerja fiturfitur aplikasi mudah paham beberapa usaha ragu usaha sebut benarbenar,positif
aplikasi lulus sangat bantu freshgraduate yg alam dlm cari kerja tampil ui yg simple mudah guna dapat fitur komunitas yg sangat bantu cs yg ramah bantu sekali moga makin lebih bagus terimakasih,positif
aplikasi kitalulus sangat bagus bantu mahasiswa siswa butuh kerja yg cocok kerja rumah respon kitalulus sangat baik tanggap tanya,positif
maaf aplikasi lulus guna apa bulan bulan guna aplikasi hasil walaupun status udah lolos seleksi awal kecewa banget pemberitahuan apa lama fitur chat rekruter cuman cari sama apply doang padahal profil usah cape pake lulus uninstall aja saran aja redesign app fungsional,negatif
aplikasi lulus mampu mudah cari kerja bidang ingin aplikasi cocok freshgraduate maupun alam kerja pasti kerja sama ojk dalam fiturnya mudah seacr kerja sesuai mulai lokasi skill milik rate gaji lebih bagus fitur lihat kena lamar kirim upa lolos tidak cari kerja,positif
aplikasi manfaat sekali fresh graduate atau siapa cari loker aplikasi mudah kalian cari bagai macam lowong kerja sesuai butuh ahli kalian masingmasing aplikasi bantu buat cv suka bgtt aplikasi ini,positif
mohon maaf ranting turun jadi aplikasi bagus kendala lowong kerja batas contoh cari lowong kerja salah satu kota sedia paling kecewa udah masuk lamar kerja sempat lihat rekruter lowong tutup,negatif
kasih bintang dulu karna loker usaha terbang dunia belanja mall plaza lulus atur deletenya usaha pernah lamar low respon terima karna buat riwayat loker sangat tumpuk lebih bagus manfaat kalau atur delete riwayat loker naikkin ratingnya jadi bintang,positif
aplikasi sangat perlu unduh fresh graduate cari kerja memang semua data aplikasi perlu verifikasi jadi meminimalisir kena lowong kerja palsu,positif
ada applikasi sangat bantu fitur scand barcode nya jadi lebih mudah kota lama laku transaksi online pas tu dm yg pake barcode jadi lebih gampang,positif
semua tampil masuk filter udah bagus sih cuma mungkin kali tambah cari misal cari usaha apa pt apa gitu kali buat tampil terus pilih lokasi kerja mungkin lebih tingkat kali ga batas sampe berapa minimum maksim gitu ajah sih min lebih udah,positif
aplikasi sangat bantu cari kerja lowong update informasi lamar aju selalu diberitahukan lulustidak lulus pokok mantap,positif
sangat bantu yg sedang cari lowong kerja guna aplikasi nya mudah simpel recommended bgt kalian yg sedang cari kerja mana domisili kalian loker aplikasi kitalulus,positif
far pakai aplikasi nyaman krna semua mudah isi data diri cari lokernya depan aplikasi kebih baik cs room chat pihak lulus gercep bgt ka mila makasih bantu,positif
aplikasi nya bagus sangat bantu sekali buat mau ikut daftar cpns banyak soal soal buat latih aplikasi nya sangat recomended buat cari kerja banyak sedia lowong kerja,positif
alhamdulillah ada lulus sangat bantu kerja cari kerja jelas percaya lihat riwayat hasil lamar jauh mana contoh terima tahap wawancara seleksi milik admin sangat percaya ramah sangat bantu sekali ayo ikut lulus yuk kerja semangatt cari cuann,positif
aplikasi sangat mudah paham sangat bantu cari kerja banyak info lokernya cs ramah layan super muas kendala terima kasih,positif
wah aplikasi nya bagus bangeeet mudah cari pekerjaanbanyak jenis kerja freelance khusus ajar cari kerja sampinganyuuuuk tunggu apa download aplikasi sekarang,positif
aplikasi sangat bantu mudah paham utk mula banyak lowong kerja bagai macam jenis adminnya ramah responsive utk bantu cari kerja yg sesuai passion,positif
update udah knapa skrg lulus lambat sekali tampil data jaring aman klo buka jobstreet cepet dong baik mungkin karna diterapin iklan apk nya,negatif
baru aja download aplikasi initpi ngga usaha yg masuk kriteria usia yg udh tahun maksimal mentok tahuntolong buat developer usia jangan batas sampe tahunklo sampe tahun cari loker kerja,negatif
edit mantap respon cepat kasih masuk selang beberapa jam aplikasi mudah akses terimakasih ulas dahulu bintang dlu ada maintenance barubaru aplikasi jadi lambat error diinstall ulang login mohon baik terimakasih,positif
aplikasi sangat bantu mudah paham info lokernya banyak banget pilih domisili bidang kerja sesuai satu layan costumer servicenya ramah sangat bantu sekali,positif
bintang dulu udah cukup banyak masukin lamar panggil jangan panggil lamar ku aja notice mana pas nyoba ngelamar lewat email langsung bukan aplikasi eh baru notice usaha,negatif
aplikasi sangat bantu cari kerja banyak fitur lowong sesuai ingin customer service fast respon nang masalah moga banyak usaha bekerjasama aplikasi makin banyak lowong terupdate,positif
lokernya banyak salesmarketing jarang loker cafe resto toko coba min rangkul umkm umkm buka lapang kerja iya tambahin kolom organisasi didik non formal pihak rekrutmen tau riwayat latar belakang calon lamar apa aja punya alam organisasi kursus gak tulis gak kolom khusus nya lebih praktis semua data pribadi tulis aplikasi upload file pdf,negatif
apkilasi keren banget banyak info loker seluruh indonesia pilih loker sesuai domisili bidang whatapps costumer service nya respon nya bagus sangat informatif sangat bantu kendala hubung cs mila whatapps sangat bantu terima kasih,positif
aplikasi sangat bantu cari kerja khusus freshgraduate lokernya sangat banyak jadi apply ribet bawa berkas lamar sangat hemat budget,positif
aplikasi bantu sistem rekrut buruk tawar gaji sesuai gaji sangat rendah lulus baru lolos seleksi awal kemudian ketika lowong dititup,negatif
aplikasi percaya mudah cari kerja yg dekat maupun yg jauhh sangat simpel mudah digunakandan adminnya sigap tanggap keluh dgn ramah tanggap sangat rekomended buat cari kerja,positif
good bgt utk apk moga makin byk update baru n jg makin byk webinar yg diadain aplikasi cari lowong kerja cukup bagus cukup mudah cari kerja tunggu next updateny,positif
platform cari kerja percaya sangat bantu segi user interface lamar kerja sangat mudah paham sangat apresiasi ada customer service sepenuh beri tangan mengenenai keluh atau kendala sangkut putar cari kerja,positif
aplikasi lulus cocok fresh graduate yg cari kerja cs nya sangatt ramah sekali baik sabar dlm bantu saat sdg bingung moga aplikasi manfaat yg dapat kerja mudah segala urus nya,positif
beberapa kali interview alhamdulillah terima kerja memang cepat bgt terima kerja sangat gampang gaji yg tulis tawar ketemu hrd nya sesuai x ketemu usaha yg gaji sesuai yg cantum aplikasi contoh tulis aplikasi usaha x gaji jtbulan pas interview nyata gaji rbbulan bahkan yg nyata gaji rb bulan hahahah,positif
aplikasi kitalulus cocok fresh graduate cari kerja cs nya sangat ramah sekali bantu bingung moga aplikasi manfaat dapat kerja mudah segala urus,positif
aplikasi lulus cocok banget freshgraduate yg cari kerja aplikasi mudah paham lihat riwayat hasil lamar kurang fitur ganti email csnya ramah sangat bantu sekali,positif
edit beberapa alam kerja jadi hapus semua coba ketik pengalamn kerja lalu simpan tetap hilang padahal baru kemarin diupdate belum alam kerja ketik simpan muncul kok belum tadi pagi edit sedikit jadi hilang semua baik,negatif
terimakasih tulus app sayanggg bantu latih soaal gada waktuu buat buka buku dgn app lebih efektif ajar apk lumayan mudah cv lihat rekruter terimakasih kitalulus sangat bantu,positif
cukup baik bantu sedang cari lowong milik banyak macam fitur kategori sesuai apa yg butuh,positif
ada aplikasi sangat bantu cari lowong kerja banyak fitur lowong kerja sesuai ingin moga depan makin banyak usaha kerja sama aplikasi agarr lowong kerja lain sebar,positif
aplikasi sangat bantu sangat mudah cari kerja lebih baik tanya putar interview kerja respon nya cepat best sih aplikasi mudah bagai sisi pencaker,positif
aplikasi bagus sangat bantu mecari kerja sesuai ingin domisili kendalakesulitan admin lulus bantu layan nyaman langgan good job lulus kereeen bgttt,positif
aplikasi cukup bagus cara guna nya mudah kerja muncul sering sesuai jurus alam suka coba baru kerja baru sesuai alam,positif
kasih bintang dulu lama coba lamar bagai kerja pilih gak pernah panggil buat interview gak jelek aplikasi bagus lamar kerja selalu gantung tunggu buat panggil interview aja sih kalau udah kerja aplikasi lulus baru tambah bintang ulas thank,netral
aplikasi sungguh luar biasa desain elegan antarmuka intuitif buat guna jadi sangat senang fiturfitur canggih sedia beri alam tak tanding benarbenar kes dedikasi tim balik kembang aplikasi,positif
overall sangat ngebantu banget buat pencaker fitur filter ngebantu buat cari kerja sesuai kriteria mau tapi tetep aja gajauh lebih kurang minus dikit blm fitur ganti email harap baik aplikasi maupun diri sendiri terus maju kembang see,positif
bagus aplikasi detail semua fitur nya walapun sedia informasi lowong sangat bantu cari sesuai kebutuhanbasic mampu,positif
edit data diri pas mau save ga save data diri nya malah loading nya batal mulu ga mau save jaring dukung tetep aja ga aneh,negatif
aplikasi sangat bantu cari lowong kerja banyak fitur lowong sesuai ingin tangan masalah customer servicenya fast respon sangat bantu sekali moga makin banyak usaha yg kerja sama aplikasi makin banyak lowong kerja terupdate aplikasi,positif
aplikasi cari kerja cocok fresh graduate sini cari kerja alam filter lokasi sangat mudah guna bikin bingung fiturfiturnya,positif
bingung sebenernya sama ni lulus berkas alhamdulillah selalu liat hrd lolos seleksi berkas hubung selalu syarat ijazah tahan bukan gimana tp kan tahun berapa ko kerja ijazah tahan kriteria ngelamar si syarat nya biasa ajah pas dihubungin selalu ijazah tahan,positif
kadang tanya jawab gak sesuai soal sering temu sebut mudah apply kerja jawab tanya gak masuk akal lama tahun pakai aplikasi panggil sama sekali aplikasi banyak usaha bodongoursource abal kecewa aplikasi parah,negatif
terimakasih tulus app sayanggg bantu latih soaal g waktuu buat buka buku dgn app lebih efektif ajar terimakasihhh tulus sangat bantu,positif
ada lulus sangatx sekali bantu kerja cari kerja jelas percaya lihat riwayat hasil lamar jauh mana contoh terima tahap wawancara seleksi milik admin sangat percaya ramah sangat bantu sekali ayo ikut lulus yuk kerja,positif
bagus banget aplikasi fitur fiturnya lengkap bangett soal psikotes apknya gampang gunain ga ribet respon bantu cepettt banget langsung proses bukan bot jadi bantu banget kalo kendala apk bantu banget juang loker lengkap fitur fiturnyaa,positif
aplikasi mudah guna filter kerja sangat bantu lowong banyak kurang ganti email ubah akunmembuat akun baru tahap kembang moga cepat realisasi history akun utama yg banyak relasi riwayat kerja bagai sangat bantu tracking kembang diri sendiri depan hapus lowong yg tutup wishlist langsung page paling atas ganggu,positif
aplikasi cocok banget buat cari kerja karna aplikasi kitalulus tampil bagai macam jenis kerja aplikasi percaya adminnya sangat ramah,positif
aplikasi sangat bantu first graduate cari kerja asah skli luar akademis aplikasi simpel fiturnya sangat bantu mudah guna,positif
semenjak install lulus jadi banyak nomor asing telepon tawar kerja yg jelas tanya kontak mana jawab salah satu aplikasi lowong kerja yg daftar install lulus pernah dpt telepon nomor asing hapus akun,positif
aplikasi sangat bantu cari kerja percaya aplikasi cari kerja sesuai mampu diri orang ayo buru juang cari kerja jangan ragu pakai aplikasi,positif
aplikasi nya bantu banget buat cari loker loker tampil banyak sekali jadi pilih loker sesuai skill milik,positif
aplikasi sangat tarik guna jobseeker dapat banyak fitur tarik ada macam pertanyaantes ringan kirim lamar usaha tarik dapat soal gratis ajar psikotes,positif
aplikasi mudah guna cari kerja customer servicenya gercep banget kalau tanya cuss juang cari kerja jangan ragu browsing loker pakai aplikasi,positif
beberapa profil segala bidang suka jadi kurang recomended cari kerja banyak baik tinjau walaupun banyak lowong nya,netral
maaf kak banyak aneh aplikasi nya contoh nya min smksma syarat minimal jadi ngelamar bingung mana bener syarat terus contoh alam lihat bawah tulis syarat alam tahun jadi benar mana banyak bingung mohon kak koreksi jadi nyaman semua terimakasih kak,netral
ada lulus sangatx sekali bantu kerja cari kerja jelas percaya lihat riwayat hasil lamar jauh mana contoh terima tahap wawancara seleksi milik admin sangat percaya ramah sangat bantu sekali ayo ikut lulus yuk kerja,positif
aplikasi sangat manfaat cari kerja lebih mahasiswa ingin sistem remote aplikasi sangat bantu cari kan kerja part time tampil bagai lowong kerja sesuai mampu diri orang,positif
aplikasi bagus informatif lowong sedia banyak sebut mungkin memang bukan sepenuh salah aplikasi kurang tarik minat hr memang lapang kerja sempit identitas usaha jelas langsung kunjung websitenya joble daftar pt apa balas pt apa nyata tipu,positif
bagus aplikasi cepat mudah guna saran baik aplikasi sedia kolom chat calon lamar hubung pihak hrd atau balik status lamar baru apabila lowong tutup jadi calon kerja beri tunggu proses lanjut jadi pihak kitalulus mengupdate status lamar,positif
tampil simpel jadi mudah guna butuh informasi loker latih soal komunitas cs sungguh responsif cepat,positif
aplikasi mudah bagus banget guna orang orang cari info lowong kerjaa susah cari kesanasinicukup aplikasi lulus mudah cepet deh,positif
aplikasi sangat bagus banget nih buat kamu yg cari kerja sma lowong bagai posisi yg ingin ad ngelamar ny mudah banget keluar budget dulu cv kirim lewat email aplikasi good banget lah tq kitalulus moga dapet kerja sesuai yg ingin aamiin tq kitalulus,positif
aplikasi bagus mudah pakai mudah cari kerja temu lowong kerja sesuai gampang eror makan ruang yg terlalu besar lokeryang sedia biasa ter apdet kemarin temu pamflet loker bca aplikasi,positif
overall bagus uiux nya dapet banget user friendly banyak latih gratis manfaat banget buat awam dunia tes masuk kerja info lowong limpah az selalu sayang seringkali sedia iklan lowong abai bahkan kes lupa tengah pasang iklan lowong lulus entah memang sibuk memang jalan marketing biar usaha lambung entah,positif
aplikasi bagus terima kasih banyak dapat kerja aku udh banyak yg lamar udh krim cv pt blom salah satu yg terima moga panggil pt kerja sangat bantu aplikasi moga aman data pribadi sekian terima kasih god bless,positif
ada kitalulus sangat bantu kerja cari kerja jelas percaya lihat riwayat hasil lamar jauh mana adminnya sangat percaya ramah sopan responnya cepat sangat bantu sekali tanggap pertanyaanpertanyaan sampai cari kerja,positif
aplikasi bantu cari kerja mudah cepat tampil nya sederhana mudah paham semua kalang,positif
aplikasi sangat bagus tampil dashboard simple mudah paham guna banget cari kerja cari kerja layan cs nya ramah efektif,positif
apk mantap custservice baik banyak info lowong kerja banyak info tarik putar kerja tips trik interview ga perlu ribet kirim email usaha recruiter pake amplop ijo bye amplop ijo moga lebih maju kembang terus banyak fitur bye bye jooble jobstreet bye apk belah,positif
aplikasi sangat bantu cari kerja aplikasi bagus mudah paham iklan moga tingkat tambah fitur komunikasi rekrut,positif
aplikasi sangat bantu banget mudah erti chat lewat wa responnya sunguh ramah buat nge bantu masalah kait apk kitalulus pokok best temanteman,positif
ada lulus sangatx sekali bantu kerja cari kerja jelas percaya lihat riwayat hasil lamar jauh mana contoh terima tahap wawancara seleksi milik admin sangat percaya ramah sangat bantu sekali ayo ikut lulus yuk kerja,positif
aplikasi sangat bantu bangetttt mudah cari kerja kalo ga paham kendala langsung hubung customer service nya sangat gercep respon nyaa,positif
aplikasi kitalulus buah inovasi luar biasa rancang khusus bantu cari kerja capai karir impi dapat bagai fitur mudah tawar aplikasi aplikasi cari lowong kerja informasi lowong kerja komprehensif dapat sumber daya tips karir aplikasi sangat bantu fresh graduate sedang cari lowong kerja moga dapat banyak fitur baru depan,positif
aplikasi bagus serba gampang buat akses jik punya kendala apa apa hubung adminnya ramah selalu siap bantu terimakasih moga aplikasi selalu tingkat jadi aplikasi baik cari kerja,positif
bener bener ngebantu banget mudah cari kerja fiturnya mudah paham kalo gak paham langsung calling customer service nya udah gitu gercep banget ngasih jelas,positif
aplikasi bantu cari loker kerja sesuai filter daerahkerjaan yg ingin tanya admin nya respond bantu tinggatkan lgi yg kurang nya lanjut kitalulus,positif
aplikasi bagus error mudah guna sesuai mau soal lokasi cuma kerja tampil sangat kurang turut gatau pilih lokasi memang sedikit memasanh loker wilayah pilih,positif
klik lamar muncul kuis jawab data nya ga pernah valid ngaco padahal cek google jawabanya benar apps salah mohon fitur kuis develop jadi susah lamar,positif
sdh brpa hari ad progres apa status lamar kirim pernah ad respon pihak rekruitmen saran mmng tdk sesuai kualifikasi tmbhn fitur klo tdk lolos tahap kualifikasi tuju yh ad jelas satu yg kalah dlm proses terima kerja indonesia lolos tdk diberitahukan alias gantung dibiarin aja,negatif
aplikasi cari kerja yg bantu banget fitur nya simple mudah paham cocok banget era digital layan cs nya cepat ramah efektif,positif
aplikasi bantu promosi iklan kalau proses rekrutmen tak guna cek kala status ja selang beberapa hari ubah jadi tutup iklan real gue selalu dapetnya lokerid muas hari aju lamar besok auto langsung pnggilan interview kali lokerid lulus sampe lumut gk respon apa semua iklan langsung tutup padahal hari belum aktiv,negatif
lebih minggu ga ubah status tab lihat rekrutment update kata hari ah ga guna yg lamar lewat wa sama ga pernah jelas ga respon maaf blue bird status lolos seleksi blue bird mah buat jadi supir aja ga perlu pake aplikasi datang langsung terima,negatif
bagus aplikasi dapat banyak lowong kerja khusus fresh graduate adminnya ramah cepet tanggap moga baik akun nonaktif aktif,positif
gimana lamar loker kmenunggu lebih hari status ubah maaih kirim malah tulis loker tutup beri info kalau memang lolos langsing kriteria kurang jangan dibiarin status kirim jadi tunggu sia sia,negatif
sangat bantu cari kerja layan servicenya sangat bantu bingung cari kerja ingin apknya isi terang kerja sangat lengkap gaji terima domisili aplikasi sangat bantu terimakasih lulus,positif
aplikasi baguslokernya banyak cuma kurang tau mungkin terima usaha ingin alam lebih keren lagirespon customer servicenya bagus sat set langsung respon,positif
tampil friendly banget mudah paham digunakanbanyak pilih kerja aplikasi pernah download fiturnya cukup lengkap langkah buat cv profil pusat bantu via wa jadi lebih mudah tanya jawab developer apk sangat bantu sekali mau cari kerja segala bidang baik fulltime maupun parttime,positif
great applikasi yg sedia banyak lowker sesuai minat mampu lokasi gaji sedia tempat ajar komunitas sesuai minat yg plg kece applikasi lulus punya misi seru reward yg tarik,positif
aplikasi bagus tampil simple g banyak model banyak pilih guna banget buat juang amplop coklat nyari keliling panas playanan customernya ramah chat fast respon kalo kenal jadi tempat crita nih wkwk,positif
aplikasi sangat bagus sangat membantubanyak lowong kerja percaya aplikasi guna aplikasi sangat mudah dapat panggil interview memang usaha jelas keren sih aplikasi nya,positif
rekomendasi banget sih buat nyari lowong kerja layan user nya bikin nyaman daftar lowong kerja nya selalu baru tiap hari cuma kurang segi koneksi entah hp aku emang aplikasi nya kadang buka komunitas suka lag error fitur lain udah best sih,positif
buat loker kok malah kendala akses terang beberapa data lolos tahap verifikasi padahal data benar terus verifikasi apa premium dulu buat apa banner gratis pasang loker situ kalo premium dulu aneh deh jgn download wey khusunya buat rekruter,negatif
aplikasi sangat bantu sekali utama kena info lowong kerja banyak tips khusus utk calon karyawan satu menu ajar beli paket bimbel utk siap cpns ppg pppk guru wah sangat bantu sekali utk cari kerja,positif
aplikasi baik cari kerja siapa kerja adminnya fast respon penting mudah erti mula recommended banget,positif
aplikasi nya bagus informatif tampil nya simple ga bikin bingung lumayan dukung buat mau cari loker mudah kalo mau cari sesuai sama kriteria ingin,positif
aplikasi bagus informatif tampil sangat mudah paham loker nya banyak jenis respon customer service nya gercep terimakasih kitalulus moga kerja aamiin,positif
belum kasi bintang ada fast respon admin costumernya sangat senang bantu ikan masuk bantu lihat bagi bagi cv terimakasih lulus mudah mudah terrevisi semua mudah mudah panggil interview kerja tempat yg pilih nyesal download aplikasi sangat bantu terimakasih,positif
aplikasi sangat bantu pencaker modal aplikasi update selalu tambah space ram hp kecil punya aplikasi penting sekarang update aplikasi lulus nambah space harus hapus aplikasi penting cuma mau kerja mudah lewat aplikasi kemudian kasih sulit dalam,negatif
aplikasi lumayan bagus lumayan simpel gampang nyari lokernya nyari loker dasar lokasi ingin aku udah aply loker sih tau terima,positif
mudah cari kerja lebih enak karna langsung alihin whatsapp rekrut jadi lebih efisien buat apply lamar jaman panggil interview fiktif kaya skrg,positif
recruiter bantu paket premium nya mudah proses recruitment calon kandidat sebar seluruh indonesia tampil dashboard nya simple mudah guna ramah perlu effort besar paham tiap menu menumenunya cukup lengkap laku screening hiring,positif
semenjak daftar aplikasi banyak banget nomer gak jelas nelfon wa nomor luar negeri negeri bukan usaha resmi pernah apply profil aplikasi basic dah banyak nomor gak jelas datang kadang kurang rekomen sama aplikasi kumpul informasi pribadi jenis kitalulus bahaya data pribadi jual pihak gak tanggung jawab,negatif
aplikasi bagus banget fresh graduate mahasiswa maupun ajar mudah cari kerja cari kerja modal admin aplikasi yg sangat fast respon informatif,positif
aplikasi lumayan bagus loker banyak kurang tau mungkin terima kerja ingin soal alam terima satu keren respon customer servicenya sat set langsung respon,positif
aplikasi cukup bantu mungkin perlu kembang laku ubah email telpon sempet nanya customer service nya emang tahap kembang customer servicenya responsif jadi far good,positif
aplikasi nya bagus informatif tampil nya bagus simple ga bikin user bingung tambah fitur ganti email nya mohon segera perlu logout akun daftar terimakasih,positif
sangat senang fiturfitur sedia aplikasi lulus aplikasi jadi sangat potential kalang ajar mahasiswa self development aplikasi lulus mudah cari kerja recruiter samasama dapat benefit sangat rekomendasi aplikasi lulus terus grow guna banyak orang terimakasih lulus,positif
aplikasi keren sangat bantu sedang cari kerja layan csnya cepat beri solusi sangat bantu thank kitalulus,positif
cukup bagus tahap kembang banyak fitur yg kurang moga cepat lebih baik depan bantu info lokernya tipu tipu peng apply anya mudah banget tahan,positif
aplikasi sangat bantu cari lowong kerja mudah pilih sesuai apa ingin csnya cepat merespon tanggap keluh terima kasih,positif
aplikasi lowong kerja sangat bantu sekali info lowker variatif percaya fitur aplikasi user friendly info lowker sini sedia komunitas tentu tambah ilmu tambah customer service ramah responsif informatif terima kasih utk developer aplikasi,positif
aplikasi bagussberguna butuh lowong pekerjaanyang sedang cari download aplikasi adminnya ramah ngasih solusibila masalahh langsung hubung cs nyapasti cepat tanggap cepat kasih solusi thanks jangan ragu download recommended,positif
aplikasi nya bagus fitur nya mudah paham sangat bantu cari kerja cs nya ramah cepat merespon recommended banget dehhh,positif
coba rata ga tangap sekali kata full pdhal aplikasi pampang iklan lowngn kerja admin kalau memang full ga lowngn tutup iklan jd yg cari kerja harap banyak,negatif
aplikasi guna bangett nih buat kalian bingung cari loker sini lengkap tentu banyak pilih lowong kerja sesuai tempat tinggalkemampuan kamu bidang mana,positif
bagus sekali applikasi lulus dberikan saran arah yg mau lulus jugak sedia banyak peluang loker loh keren banget minta bantu apa aja cepat konfinmasi pihak lulus awal sih nyobak aja apalikasi manfaat apa bukan eh nyata download bene banyak manfaat ajar jugak lalu lulus pokok best lah,positif
aplikasi bantu banget buat cari cari kerja banyaakk banget deh pilih kerja gampang cari cari kerja apk ga tipu trusted bgtt gue udah proses sampe tahap akhir lewat apk makasihh yah kitalulus,positif
aplikasi mudah guna bantu lamar kerja sedang cari kerja fitur isi form data diri rumit adminnya ramah cepat beri respon,positif
login bisatetapi tambah data diri stuck gk simpan satu lamar tiap jawab kok selalu ubah pdahal tanya tsb samatolong baik lagikarena sy salah satu guna baru aplikasi lulus inijika baik masalah server sy beri bintang lebih pd,negatif
aplikasi lulus lebih cepat beri respon lamar aplikasi lain baru lamar beberapa usaha langsung pemberitahuan terima walaupun seleksi lanjut tau terima aplikasi paling cepat mungkin kerja terimakasih lulus,positif
aplikasi nya bagus sistem ny jg bagus guna bagus apply loker satu pihak gak yg respon malah banyak info lowong tutup pas apply tunggu lama aplikasi serius buka lowong ga sih,negatif
aplikasi nya sangat muas responnya sangat cepat kendala tanya kait kerja bahkan langsung arah langsung hubung pihak sedia kerja terimakasih kitalulus,positif
aplikasi sangat guna buat nyari lowong kerja reel time sedia bagai daerah jenis kerja sedia lengkap fitur nya sesuai kan mulai gaji kualifikasi jenis kerja tempat nya,positif
aplikasi nya bantu cari lowong kerja aplikasi mudah paham tinggal kurang penguploadan sertifikat ijazah,positif
aplikasi sangat batu sekali cari kerja tambah pilih kerja sesuai mau adminnya super duper ramah siap bantu tanya masalah best poko,positif
aplikasi sangat bagus bantu banget cari kerja baik yg udah sarjanalulusan sma atau kuliah partime freelance semua lengkap nyari sesuai kriteria kerja yg sesuai sama daerah tinggal mau kerja remote full kantor semua udah lengkap guys sini nah yg mau gabung komunitas sini jadi buat nyari kerja tambah relasi gabung komunitas yuk instal skr,positif
aplikasi lumayan bantu adminya gercep banget sayang beberapa oknum rekrutmen yg memanfatkan aplikasi tarik cari loker yg butuh kerja sesuai apa cantum deskripsi interview,positif
lama guna fitur sangat bantu cari kerja panggil interview hehehhe mungkin guna baru bulan banyak baik cv lalu far sukses selalu kitalulus,positif
aplikasi nya sangat bantu cari kerja cara pakai aplikasi mudah ga ribet masuk lamar sulit sangat reqo juang cari kerja dapat kendala jangan ragu hubung cs nya sangat fast respon bantu,positif
aplikasi nya sangat bagus bantu juang lowong kerja banyak komunitas ajar sharing satu sama latih soal bumn cpns sekdin mantep poll deh pokoknyaa,positif
aplikasi mudah guna cari kerja sesuai kriteria mampu apabila kendala langsung hubung adminnya lalu whatsapp respon nya sangat bantu,positif
aplikasi lumayan manfaat cari lowong kerja sangat lebih mudah adminya sangat ramah sekali jawab tanya gercep moga manfaat,positif
ngebantu banget buat cari kerja banyak lowong kerja sedia muat informasi sangat jelas kait kandidat requirement butuh kalo kamu nyari kerja kamu banget install kitalulus app helpfull thanks kitalulus,positif
aplikasi super super sangat bantu yg lg cari loker aplikasi jg mudah guna admin kitalulus sangat ramah fast respon jg bantu poko aplikasi best,positif
aplikasi nya sangat bantu sekali mau cari lowong kerja pilih sesuai apa ingin butuh bantu aplikasi layan dr apkkitalulus sangat ramah solusi bantu banget,positif
buat fresh graduated expert bidang kerja nya aplikasi sangat bantu sedang cari kerja moga aplikasi lulus terus berkembangpara rekruter dapat manpower sesuai kriteria cari kerja dpt terima tempat lamar kerja trimakasih lulus,positif
aplikasi sangat bantu cari lowong kerja sesuai bidang aplikasi mudah guna customer service sangat bantu,positif
aplikasi sangat bantu cari kerja aplikasi mudah banget guna kakak adminnya sangat ramah siap bantu atas masalah cepat tanggap tanya best lulus,positif
aplikasi sangat dukung buat sedang cari loker sesuai kriteria ingin minus nya loker muncul loker sajakurang lebih variasi,positif
sedia banyak lowong kerja sesuai domisili lulus gaji ingin bagai daftar lowong kerja mudah tinggal klik kirim perlu cover letter bagai rekomen sekali appnya,positif
aplikasi yg sangat mudah cari lowong kerja sesuai bidang yg ingin banyak ting yg setting sesuai bidang yg ingin pokok mah aplikasi yg paling rekomendasi banget deh,positif
aplikasi bantu sih customer service nya responsif kendala informasi arah jelas selesai masalah moga jodoh kerja impi sini thx,positif
aplikasi sangat mudah cari kerja cari bidang yg ingin selalu updaten lowong kerja baru banyak fitur setting cari kerja yg diinginkann pokok aplikasi terthebestttttt,positif
aplikasi sangat guna cari kerja lowong nya banyak guna nya mudah udah bln nganggur lamar sanasini ga panggil pke lulus langsung banyak interview mudah cepet kerja juang loker,positif
cara operasi aplikasi bagus yg jadi tuju utama malah ga normal ga fungsi sama sekali rekruter pernah perhati ecek lamar yg coba daftar lowong yg sedia,netral
aplikasi lumayan dukung buat mau cari loker mudah kalo mau cari sesuai sama kriteria pingin buat aku minus dikit kadang kaya error gimana soal loker cari muncul aja,positif
salah satu aplikasi joobseeker yg sangat ama usefull gampang sekali akses rumit lamar kalau jadi yg ingin langsung hubung admin adu responsif sekali ramah abiss cuma beberapa mes beberapa usaha yg minta bayar kandidat overall bagus sekali aplikasi,positif
baru salah satu app buat nyari kerja sangat bagus sangan bantu orang cari pekerjaanlokernya banyak percaya banyak kelas tips buat dapet kerja thanks kitalulus makin maju kembang,positif
