comment,label
aplikasi nya bagus banget banyak pilih kerja yg pilih sesuai ingin jga misi jga jalan buat tambah cuan jajan tampil yg sederhana mudah cari lowong kerja inti best deh buat lulus baru yg mash belm dapt kerja rekomen si,positif
aplikasi bagus cocok banget buat kalian cari kerja butuh informasiinformasi lowong kerja cari kerja cocok buat skill kalian sukses terus buat kitalulus btw moga cepat terima dipt ingin aamiin,positif
aplikasi buka aneh beberapa lowong daftar login kata padahal login tim developer baik,negatif
aplikasi lumayan bantu adminya gercep banget sayang beberapa oknum rekrutmen yg memanfatkan aplikasi tarik cari loker yg butuh kerja sesuai apa cantum deskripsi interview,positif
parah aplikasi jelek bgt mau nang rasa berbulanbulan gantung pasti ntah lokernya bodongpalsu memang yg ga sesuai kriteria kasih jelas sampe aku unninstal ni apk saking ga guna ga bantu sama sekali pdhl lulus tp knpa cari krja sini susah,negatif
kitalulus bener mudah cari lowong kerja,positif
link lowong kerja masuk nya app lulus ga lgsg loker yg tuju pas buka app nya malah halaman awal bukan loker nya,positif
aplikasi nih benar udah bagus loker yg udah lama udah isi hapus tidak baru guna kecewa tunggu balas nyata loker lama yg dua kirim cv buah instansi yg respon balas beberapa bahkan yg hari ber minggu balas respon sama sekali baik lebih bagus sistem guna rasa puas aplikasi,positif
aplikasi sangat bantu cari kerja aplikasi selalu update banyak pilih jenis kerja daerah tipe kerja ingin kaka kitalulus nya baik slow respon hihii,positif
akhir ketemu aplikasi lowong kerja baik aplikasi sangat mudah pakai cocok cari kerja bingung mau cari kerja mana recomended banget pokok,positif
aplikasi sangat bantu khusus ajar materi siap tes cpnsmengenai customer servis sangat bagus cepat tanggapdan ramah tanggap komplain,positif
sangat bantu yg sedang cari lowong kerja guna aplikasi nya mudah simpel recommended bgt kalian yg sedang cari kerja mana domisili kalian loker aplikasi kitalulus,positif
nyesel banget baru tau aplikasi yg helpfull banget filter daerah kategori kerja sesuai ingin pretest lamar kalo lolos langsung apply hubung langsung team rekruiternya thank bang lulus,positif
bagus aplikasi sangat bantu mudah cari kerja,positif
benar aplikasi sangat bantu mungkin perlu fitur notifikasi utk lowong yg apply isi expired jadi perlu masuk utk update sendiri soal aplikasi yg sedang jalan padahal sdh isi pikir yg sedang jalan sempat tnyata yg isi,positif
lumayantapi hasil nya apk inimudahan dri sini rezeki,netral
aplikasi turut si wajib banget mau kerja atau magang sangat bagus handal banget nyari solusi kerja aku kudet apa gimana soal baru pertama kali pakenya bagus si kalo turut mantap,positif
perbaikin ga mau ngisi data profile padahal udah isi balik kosong mau ngelamar kadang kadang suka tau tau putus internet gajelas padahal nyambung wifi,negatif
aplikasi sangat bantu cari kerja aplikasi kitalulus sedia bagai macam jenis bidang kerja ingin pokok best lah mudah banget lengkap banget terimakasih kitalulus,positif
aplikasi sangat bagus sangat bantu cari lowong kerja,positif
aplikasi kitalulus bagus kendala admin sangat responsif,positif
aplikasi lowong kerja sangat bantu sekali info lowker variatif percaya fitur aplikasi user friendly info lowker sini sedia komunitas tentu tambah ilmu tambah customer service ramah responsif informatif terima kasih utk developer aplikasi,positif
sangat bantu cari tenaga ajar kualitas,positif
rasa mengupdate aplikasi masuk aplikasi malah muncul notifikasi update terus pihak aplikasi memperbaikin bug sebut,negatif
aplikasi sangat bagus keren cari kerja firurnya lengkap mudah paham,positif
aplikasi tarik bagus baru lulus didik cari alam kerja mudah cepat dapat kerja sesuai mampu,positif
update udah knapa skrg lulus lambat sekali tampil data jaring aman klo buka jobstreet cepet dong baik mungkin karna diterapin iklan apk nya,negatif
jadi sering error klo mau apply log ulang email sama padahal profil lengkap clear cache udah refresh udah baik bug nya,negatif
aplikasi nya bagus informatif tampil nya simple ga bikin bingung lumayan dukung buat mau cari loker mudah kalo mau cari sesuai sama kriteria ingin,positif
keren baru apply lngsung panggil interview moga depan makin maju amanah info lowker nya thanks,positif
aplikasi cocok cari kerja,positif
sangat bantu cari kerja,positif
aplikasi nya benar benar bantu cari loker beri informasi kait loker lamar susah bantu customer nya lalu wa senang interaksi customer nya layan sangat baik puas,positif
aplikasi bagus banget bantu banget ajar baru lulus cari kerja aplikasi filter sesuai minat bakat aplikasi mudah guna cs nya ramahramah bantu sekali alami sulit guna aplikasi recommended banget pokok,positif
aplikasi cukup bantu cari kerja baik alam maupun alam,positif
aplikasi bantu promosi iklan kalau proses rekrutmen tak guna cek kala status ja selang beberapa hari ubah jadi tutup iklan real gue selalu dapetnya lokerid muas hari aju lamar besok auto langsung pnggilan interview kali lokerid lulus sampe lumut gk respon apa semua iklan langsung tutup padahal hari belum aktiv,negatif
aplikasi gak jelas loker apply satu gak sampai hrd nya terang tolak enggak nya gak tau yg jelas aplikasi nya lebih buruk banding job portal yg buruk,negatif
pake aplikasi mudah jelas diterimatidaknya lamar udh download dr tahun lalu tp uninstal krena kendala hp skrg udh bsa download lg fitur baru yg makin mudah cari buat profil lebih tarik banyak loker sesuai ingin udh pernah dapet panggil interview kali apk mungkin kl ga uninstall apknya udh dpt panggil interview banyak kali yaa nyesel dulu uninstall,positif
kak plis mohon bimbing nya dong ken apa bimbing nya prabayar,netral
aplikasi kitalulus aplikasi sangat efektif banget khusus cari kerja sedia banget bagai macam lowong bagai bidang aplikasi kece fitur group komunitas bantu bagi ilmu alam kitalulus benarbenar bantu relasi baik,positif
kitalulus sangat bantu,positif
masyaallahalhamdulillah akhir temu aplikasi bener bukti penghasilannyaadminnya baik misi mudah dipahamisaya suka sekali aplikasinyasemoga amanah barokah rezekinyaterima kasih amanahsemoga makin jaya,positif
aplikasi bagus serba gampang buat akses jik punya kendala apa apa hubung adminnya ramah selalu siap bantu terimakasih moga aplikasi selalu tingkat jadi aplikasi baik cari kerja,positif
sangat bantu buat nyari loker freelance buat ibu rumah tangga syaangnya fitur ganti email,positif
sangat bantu cari lamar cs nya sangat responsif,positif
aplikasi nya sangat bantu mudah cari lowong kerja yg sedang cari kerja utama buat fresh graduate bgitu rumit utk isi form data diri nya thankyou aplikasi lulus,positif
aplikasi lulus mampu mudah cari kerja bidang ingin aplikasi cocok freshgraduate maupun alam kerja pasti kerja sama ojk dalam fiturnya mudah seacr kerja sesuai mulai lokasi skill milik rate gaji lebih bagus fitur lihat kena lamar kirim upa lolos tidak cari kerja,positif
aplikasi cocok banget buat cari kerja karna aplikasi kitalulus tampil bagai macam jenis kerja aplikasi percaya adminnya sangat ramah,positif
aplikasi mudah guna baik lihat lowong lamar kerja sedia aplikasi banyak peluang manfaat baik sampai tambah wawas idegagasan skill hidup seharihari,positif
lamar apk read usaha usaha sebut kalau misal memang close pajang iklan lowonganya harus hapus dong lamar beberapa usaha read padahal profile lengkap jelas read sajatolong developer kembang usaha yg inigin promosi iklan perusahaanya yg kecewa,negatif
tiap buka aplikasi selalu muncul bug asik lihatlihat loker tibatiba pemberitahuan kitalulus tanggap tutup paksa kan kesel mulai scroll loker awal padahal baru banget diupdate bugnya tetep muncul,negatif
kasih bintang dulu lama coba lamar bagai kerja pilih gak pernah panggil buat interview gak jelek aplikasi bagus lamar kerja selalu gantung tunggu buat panggil interview aja sih kalau udah kerja aplikasi lulus baru tambah bintang ulas thank,netral
update baru november bidang kerja pilih bidang hr,negatif
sangat mudah sekalidan kalau cepat respon tentng lamar yg kirim,positif
aplikasi nya sangat bantu sekaliii,positif
aplikasi mudah erti terlalu rumit bagai komunitas buat sharing info loker cocok buat fresh graduate yg baru mulai daftar kerja admin nya fast respon tangan masalah jauh aplikasi nya sngat bagus,positif
overall bagus uiux nya dapet banget user friendly banyak latih gratis manfaat banget buat awam dunia tes masuk kerja info lowong limpah az selalu sayang seringkali sedia iklan lowong abai bahkan kes lupa tengah pasang iklan lowong lulus entah memang sibuk memang jalan marketing biar usaha lambung entah,positif
kolom organisasi bagi didik seperti bukan wajib isi opsional aplikasi wajib isi kolom tsb rasa sulit ikut organisasi apa kampus kelas karyawan mohon update lanjut tsb ubah status jadi opsional tks,negatif
aplikasi sangat membantuterutama cari kerja sini dapat bagai informasi lowong pekerjaankomunitasnya adasangat manfaat semuanyasalam sukses moga makin banyak yg download aplikasi lulusterimakasih,positif
aplikasiny hampir sempurna tp saran next update kasih jarak maksimal dr tempat tinggal si pakai aplikasi klo maksimal km,positif
masuk aplikasi baik bagus mudah cari kerja loker moga depan operasi lebih baik fitur lebih praktis mudah lengkap,positif
nyaman terima tambah bintang aplikasi lancaraja sihh okee lahh,positif
kitalulus sangat bantu sedang cari kerja,positif
aplikasi sangat mudah cari kerja cari bidang yg ingin selalu updaten lowong kerja baru banyak fitur setting cari kerja yg diinginkann pokok aplikasi terthebestttttt,positif
aplikasi sangat recommended nyari loker info lengkap udah gitu fitur komunitas mudahin buat nyari info sesuai frekuensi mau login daftar mudah gak ribet ku,positif
appnya sangat manfaat sekali fitur sangat mudah guna dapat fitur bantu hingga pasti app sangat bantu baru lulus kuliah,positif
lebih minggu ga ubah status tab lihat rekrutment update kata hari ah ga guna yg lamar lewat wa sama ga pernah jelas ga respon maaf blue bird status lolos seleksi blue bird mah buat jadi supir aja ga perlu pake aplikasi datang langsung terima,negatif
aplikasi gagal nya ajar buat apk gak usah download nyesel buang kuota,negatif
apk aneh si ku lowong nya yg tampil nya aja ga lengkap cari loker daerah keluar nya daerah bmana ngelamar selalu nyantol tahap seleksi muluada buat freelance malah suruh top duludi suruh survey hasil gagal kata ga sesuai sama profil,negatif
cukup bantu cari kerja meski susah,positif
sangat mudah guna aplikasi,negatif
sangat baik cari kerja,positif
aplikasi nya bagus mudah cari kerja moga depan info loker bogor masuk diapk nya moga loker sehat masuk aplikasi nya biar cari kerja bogor jadi lebih mudah lebih apk nya bagus,positif
aplikasi bagus sangat bantu mecari kerja sesuai ingin domisili kendalakesulitan admin lulus bantu layan nyaman langgan good job lulus kereeen bgttt,positif
lebih mudah efektif cari kerja sesuai mampu,positif
aplikasi mudah guna cukup banyak loker yg sedia jangkau seluruh daerah indonesia moga depan tambah banyak kota jadi daftar sesuai domisili,positif
bagus mudah erti kurang nya translate kata nya maaf kurang nya aja sangat bagus,netral
aplikasi cukup bagus cara guna nya mudah kerja muncul sering sesuai jurus alam suka coba baru kerja baru sesuai alam,positif
aplikasi sangat bantu cari kerja mudah guna customer service sangat ramah baikkk,positif
apknya bug gabisa buka link share ig,negatif
bagus sih apk nya pernah panggil pt global expres sayang tdk datang tdk kendara waktu ongkos tdk punya jadi bingung coba lamar tp tdk undang,positif
aplikasi bagus buat cv nya kl yg emg blm punya cvcm aneh aja ga pernah yg nyantol kl ngelamar lowong tuhentah emg rekruternya males liat emg aplikasi jelek salah sistem udh kali ngelamar lewat aplikasi ga pernah tembus sm sekali emg ga jodoh sm aplikasi,netral
apk aku rekomendasi cari kerja mudah guna banyak banget peluang sana sedia bagai fitur canggih yg mudah match usaha mau bintang apk kitalulus,positif
kitalulus keren sangat bantu cari kerja,positif
aplikasi bagus mudah guna cuma satu jelek selalu loading,positif
aplikasi sangat bantu cari kerja mudah paham banyak loker baru hari trimsss,positif
baik soal cari kerja mau muncul selalu loading terus padahal koneksi kondisi internet sangat bagus respon nya baik terima kasih,negatif
aplikasi bagus buat mau cari loker guna aplikasi mudah gak ribet tinggal masukin data udah langsung info lokasi lokernya teks udah dian jadi ga perlu repot keren banget sih,positif
lulus aplikasi sangat bantu cari kerja lihat lowong kerja baik baru sesuai jurus pilih lulus peten,positif
makin kesini makin erorr jujur aplikasi bagus banget ngebantu banget tiga kali update malam tambah erorrrrr pake aplikasinyaa pas pertama pake enak lancar jaya truss tiba eror jadi update dua kali baguss pas tiba eror update tiga kali malah gk kepake aplikasi refresh berkalikali tetap erorrrr mohon baik,negatif
aplikasi seringkali alami bug jawab soal lamar benar semua opsi coba tetap salah mohon baik sering jadi temu kerja sesuai,negatif
awal guna bagus sangat bantu baru sistem jadi susah akses informasi selalu akses logout mau login ulang coba install ulang sama guna,negatif
mau pasang foto profil kok gabisa mulu,negatif
aplikasi mudah bagus banget guna orang orang cari info lowong kerjaa susah cari kesanasinicukup aplikasi lulus mudah cepet deh,positif
cari cari kerja sini mudah banyak promosi buat punya alam maupun punya alam sekalipun,positif
update aplikasi kok makin banyak salah sih profil lengkap suruh lengkapin selalu muncul maaf salah lamar kerja dong baik dlu,negatif
aplikasi sangat manfaat cari loker terbaikterdapat loker cari sesuai keinginanfiturnya jugaa gampang dipahamiselain ituu layan customer service sangat ramahterimakasih aplikasi lulus sangat bantu banyak orang cari kerja,positif
aplikasi sangat bantu cari kerja sesuai bidang mudah proses isi data pribadi cv pokok aplikasi keren banget deh kalian sedang cari kerja,positif
biar bintang yg bicara sangat muas biarpun smpai skrg mndapatkan kerja krn abis interview ga dpt kabar slnjutnya aplikasi sangat recomended buat cari kerja krn aplikasi benar jujur cv langsung kirim lalu wa terimakasih banyak kitalulus,positif
sangat bantu lamar kerja,positif
aplikasi bagus terima kasih banyak dapat kerja aku udh banyak yg lamar udh krim cv pt blom salah satu yg terima moga panggil pt kerja sangat bantu aplikasi moga aman data pribadi sekian terima kasih god bless,positif
praktis cepat butuh notifikasi loker benar bidang minat tera nama usaha posisi notifikasi kalau notifikasi sekarang jelas nama usaha posisi yg butuh pas klik arah loker baru pasang buang waktu baik,positif
aplikasi sangat bantu cari kandidat kerja calon lamar kerja baru aplikasi sangat bagus cocok iklan loker sangat cepat sebar informasi mungkin depan terus lebih cepat beri informasi kerja calon lamar butuh kerja aplikasi sangat bagus min,positif
penuh syarat panggil sama sekali lebih lamar kabar sama sekali cv siap baik tetap slow respon kabar lewat emailwa cek malah tutuplamaran tolak sial usaha milik seleksi beda walaupun perlu pasti bukan telantar aja kabar,negatif
benar aplikasi bagus mudah banget lamar kerja nya sangat sayang tim rekrutmen nya ga profesional udah kirim lamar via whatsapp ga balas bahkan baca,netral
aplikasi sangat bantu first graduate cari kerja asah skli luar akademis aplikasi simpel fiturnya sangat bantu mudah guna,positif
jauh aman aplikasi bagus mudah cari kerja tambah tahu bagus usaha yg nyata tiup langsung beritau yg buat rasa baik fitur oke tau usaha mana yg lihat profil klo saran tambah fitur daerah lebih detail misal bekas barat daerah jakasampurna mudah lebih bagus terimakasih moga apk makin bagus,positif
enak sih aplikasi cuman kurang komplit gaada atur status lamar kurang jelas banyak lowong outsourching kek gapernah dapet panggil sama sekali mau hapus akun aja lewat wa tunggu waktu lama zzz,netral
aplikasi nya mantap sangat bantu rekruter cari kerja,positif
aplikasi sangat manfaat sangat bantu sedang cari lowong kerja fiturnya sangat mudah cocok pokok buat sedang cari raja,positif
aplikasi mudah cari kerja fiturfitur mudah guna contoh pilih jenis kerja tipe kerja ingin aplikasi imi dapat buat cv otomatis apabila kendala langsung lapor pusat bantu adminya fastrespon ramah terimakasihh,positif
pertama kali download apk ga nyangka langsung terima kerja berkat lulus nyesel ga dulu download apk terima kasih lulus moga sukses jaya selalu,positif
lebih filter usaha abal nakal beri deskripsi posisi job beda aplikasi informasi sangat beda serasa prank,netral
riwayat lamar kosong terus padahal udah beberapa kali apply bantu kak,negatif
aplikasi yg sangat bantu cari kerja banyak pilih jenis kerja tipe kerja buat cv kalau kendala langsung lapor layan sangat baik moga makin upgrade depan,positif
memang aplikasi paling top buat cari kerja best pokok,positif
coba rata ga tangap sekali kata full pdhal aplikasi pampang iklan lowngn kerja admin kalau memang full ga lowngn tutup iklan jd yg cari kerja harap banyak,negatif
banyak bug pilih tipe kontrak kerja clik,negatif
lumayan lahbuat cari kerja sangat membatuudah ngelamar sana sini gada nrima wkwkw mungkin rejekitapi aplikasi bagusoh min segera baik kadang suka delay ga muncul muncul beranda padahal jaring full,negatif
aplikasi sangat bantu sangat mudah cari kerja lebih baik tanya putar interview kerja respon nya cepat best sih aplikasi mudah bagai sisi pencaker,positif
aplikasi baik cari kerja siapa kerja adminnya fast respon penting mudah erti mula recommended banget,positif
ga jelas klik link buat sini bukan langsung pt buat aply lamar malah selalu ga padahal informasi pas cari ga,negatif
ku kasih bintang dulu soal koneksi putus terus padahal data wifi full jaring aplikasi buka koneksi putus terus min segera baik cepat cari kerja,negatif
aplikasi bagus beberapa kurang fatal setting ganti email login susah kalau salah pakai akun gmail loginnya jadi next moga sedia lamar kerja cv guna deskripsi tera akun lulus susah punya multi skill sesuai sama butuh usaha jadi mohon adakan fitur serta cv data akun jadi data samping moga tindak lanjut,negatif
aplikasi sangat sangat guna tiap org hrs punya bast,positif
aplikasi cari kerja bagus sih sangat mudah paham kalau tingkat minsoalnya terkadang suka eror info loker nya banyak kadang muncul lagidan iklan loker tutup mohon baharu pihak iklan cepat,positif
aplikasi lumayan bagus lumayan simpel gampang nyari lokernya nyari loker dasar lokasi ingin aku udah aply loker sih tau terima,positif
aplikasi ambigu gimana gak ambigu kategori lowong tdk batas usia terang kualifikasi kerja syarat usia maksimal trus kira bgmn,netral
ada lulus sangatx sekali bantu kerja cari kerja jelas percaya lihat riwayat hasil lamar jauh mana contoh terima tahap wawancara seleksi milik admin sangat percaya ramah sangat bantu sekali ayo ikut lulus yuk kerja,positif
sangat recommended buat cari informasi kerja,positif
banyak banget loker sini tp blm yg kena feedback sih harap banget dpet loker sini soal kualifikasi jg udh lumayan bagus cari kerja susah walaupun punya kualifikasi yg bagus ttp aja saing nya banyak,positif
aplikasi lumayan manfaat cari lowong kerja sangat lebih mudah adminya sangat ramah sekali jawab tanya gercep moga manfaat,positif
sangat bantu yg baru lulus sekolah yg alam semangat ka,positif
jelas informasi mudah guna layan aplikasi nya sangat bantu cari kerja,positif
bagus banget nih aplikasi tinggal ngembangin aja mudah digunain informatif simulasi latih soal bahas top dah tinggal marketingnya ditingkatin nih tarik cari karyawan biar lebih banyak yg naro peluang kerja sini,positif
aplikasi nya bantu banget buat cari loker loker tampil banyak sekali jadi pilih loker sesuai skill milik,positif
ada lulus sangatx sekali bantu kerja cari kerja jelas percaya lihat riwayat hasil lamar jauh mana contoh terima tahap wawancara seleksi milik admin sangat percaya ramah sangat bantu sekali ayo ikut lulus yuk kerja,positif
aplikasi sangat bantu cari lowong kerja banyak loker sedia,positif
aplikasi sangat baik bantu cari kerja,positif
aplikasi lot sekali masuk aplikasi lambat sekali padahal pake data pake wifi tetap,negatif
coba dulu yaaa moga jadi jalan rezeki,netral
aplikasi sangat bantu sekali lebih era pandemi sangat sulit cari kerja kitalulus hadir agam informasi loker kini sumbersumber terpecaya pilih kerja sesuai mampu skill masing wajib banget buat aku punya aplikasi,positif
aplikasi bagus cuma sayang lamar lalu pindah wa lewat recuiter kadang respon kadang read jadi bingung lowong lamar lamar karna recuiter tanggap pasti nya aplikasi bagus keren terimakasih,netral
aplikasi allo bank bagus banget buat sering transfer gamau biaya admin aku sering pinjem aplikasi allo bank walaupun bunga nya besar tarik kapa gatakut sih soal nya awas ojk,positif
cara mudah jadi meet job praktis efektif guna,positif
aplikasi sangat bantu cari kerja cocok kaum mahasiswa yg cari part time jenis pokok rekomendasi banget apk tentu adminya fast respon terimakasih,positif
aplikasi bagus mudah pakai mudah cari kerja temu lowong kerja sesuai gampang eror makan ruang yg terlalu besar lokeryang sedia biasa ter apdet kemarin temu pamflet loker bca aplikasi,positif
mohon konektivitas nya baik terlalu lama loadingnya request time putus bukan mudah malah bikin emosi gara muat terlalu berat mohon koneksi servernya tingkat data mohon kompres bikin ringan mudah konektivitasnya mohon tinjau buat developer nya muat data nya lebih ringan terima kasih,negatif
aplikasi nya sih bagus banyak outsourcing selubung daerah bogor banyak loker ga gaji pokok nya seleksi loker nya jangan banyak loker ga jelas lalu buat rating apk jadi jelek,positif
awal sih lancar skrg malah sering loading ups seperti butuh waktu gitu terus trs pas ngirim lamar kata luar jam kerja ngirimnya siang hari loh kok bilang luar jam kerja terus udah update playstore ttp gak ubah dong baik lg,negatif
terimakasih tulus app sayanggg bantu latih soaal g waktuu buat buka buku dgn app lebih efektif ajar terimakasihhh tulus sangat bantu,positif
aplikasi nya bagus banyak loker nya mau sedikit masuk kalo usaha abar tegor lah masak iyh tegor usaha kalo mau kan tinggal nolak q udah lamar usaha info buat apk lulus tegor tuh usaha kalo udah ngelmar notif nya tulis hubung lewat email ehh udah email nyata kotak masuk nya penuh yh buat tambah ajakalo ubah aq tambah,negatif
aplikasi nya ngebantu bagt walaupun sedikit kendala alhamdulillah karna bantu layan customer success nya yg sangat ramah cekat meresponnya terimakasih moga aplikasi makin sukses,positif
apk mantap custservice baik banyak info lowong kerja banyak info tarik putar kerja tips trik interview ga perlu ribet kirim email usaha recruiter pake amplop ijo bye amplop ijo moga lebih maju kembang terus banyak fitur bye bye jooble jobstreet bye apk belah,positif
aplikasi sangat bagus sekali maaf baru kasih nilai alam lamar via aplikasi lulus sangat mudah sekali berapa lama lamar terima panggil wawancara alhamdulillah terima kerja bidang didik terimakasih aplikasi lulus moga depan lebih maju bnyak orang suksesbekerja lalu aplikasi,positif
sangat bagus akurat banyak sekali lowong kerja langsung terima rekruitmen keluarinbiaya bensin utk lamar kesana kesini cukup lewat aplikasi lulus sdh banyak rekruitmen cari kerja,positif
temu aplikasi yg cocok sayang cara promosi aplikasi tipu atas nama lowong kerja pas cari apk malah gaada padahal udah nyiapi semua berkas lamar dgn semangat,negatif
semua tampil masuk filter udah bagus sih cuma mungkin kali tambah cari misal cari usaha apa pt apa gitu kali buat tampil terus pilih lokasi kerja mungkin lebih tingkat kali ga batas sampe berapa minimum maksim gitu ajah sih min lebih udah,positif
aplikasi nya mudah erti keren banget banyak informasi informasi beri hubung teman sedang cari kerja admin sangat ramah tangan masalah aplikasi terimakasih admin aplikasi moga selalu lancar,positif
aku kerja aplikasi mudah mudah terima kemudian hari,netral
aplikasi nipusaya kerja freelance misi luluskatanya minggu kerja misi kirim reward nyatapi admin chattidak tanggap reward,negatif
aplikasi nya bagus sistem ny jg bagus guna bagus apply loker satu pihak gak yg respon malah banyak info lowong tutup pas apply tunggu lama aplikasi serius buka lowong ga sih,negatif
susahh udh apply bnyk tpi gk info lanjut kya useless,netral
aplikasi buat cari loker sangat bantu usah lebih kali dpt panggil aplikasi kitalulus kalo kendala chat adminnya adminnya sangat fast respon bantu banget terimakasih aplikasi kitalulus,positif
aplikasi sangat bagus,positif
aplikasi cocok orang dapat loker sesuai butuh tipe sedang cari pandu jelas mudah paham segi terampil seluruh bagus masuk filter bagus mudah cari kerja butuh ingin,positif
sangat bantu anak anak proses didik,negatif
aplikasi bagus error mudah guna sesuai mau soal lokasi cuma kerja tampil sangat kurang turut gatau pilih lokasi memang sedikit memasanh loker wilayah pilih,positif
aplikasi bagus jauh sangat bantu cari lowong cukup detail beri informasi sumber usaha fitur kembang diri ajar sangat baik,positif
sangat bantu sekali ajar siap ujia cpns pk menu ajar lain info kerja yg sesuai ajar tambah wawas sukses selalu kitalulus,positif
aplikasi sangat bantu orang cari loker kerja utama fresh graduate respon admin sangat cepat ramah perihal tanya jelas detail jelas yg beri mudah paham,positif
senang dgn aplikasi tp sangat sayang lowong lokasi lampung bagi sumatra palembang depan bantu kerjasama dgn provinsi lain lebih sdh bagus terimakasih,netral
sebenernya aplikasi bagustapi baik hilang fitur pertanyaannyakarena tanya muncul korelasi bidang kerja lamar jawab benar sistem justru jawab masuk akal tepatini jelas hambat proses kirim lamaranmasa yg lamar leader cafe tanya malah grooming kucing,positif
aplikasi kitalulus sangat bantu cari kerja dapat kerja sesuai kriteria harap aplikasi bantu lebih banyak bantu orangorang cari kerja sesuai,positif
sangat manfaat cari kerja klaw alamat kantor cantum sesuai daerah tuju mudah lamar bawa berkas langsung kalw tdk sempat kirim file karna bagi usaha pakai alamat kantor pusat trimkasih,positif
layan nya sangat cepat ramah,positif
apk yg baik layan yg bagus dlm tanya putar lowker yg baru lulus sekolah alangkah lebih baik cari kerja dr apk admin kalau tambah info kena putar lowong kerja apk lowker dlm dunia tambang sja saran sy terimakasih admin,positif
kasih bintang dulu karna loker usaha terbang dunia belanja mall plaza lulus atur deletenya usaha pernah lamar low respon terima karna buat riwayat loker sangat tumpuk lebih bagus manfaat kalau atur delete riwayat loker naikkin ratingnya jadi bintang,positif
aplikasi nya bagus fitur nya mudah paham sangat bantu cari kerja cs nya ramah cepat merespon recommended banget dehhh,positif
meski butuh effort hingga keluh selesai user kitalulus employer terima kasih atas tanggap selesai masalah walaupun tetap sayang tanggap harap datang user ada darurat frustasi,positif
aplikasi putar informasi lowong kerja seluruh indonesia gampang guna menu filter cari jadi lebih mudah guna proses rekrut gampang lalu wa email aplikasi langsung informasi tambah kasus tipu pihak tanggung jawab konfirmasi langsung dgn admin kitalulus jawab admin sangat detail ramah sangat bantu terima kasih kitalulus moga fitur aplikasi lebih baik,positif
sangat mudah paham sangat simpel lamar pas udah nemu kerja pas kitalulus sedia form lamar form lamar sebut kirim tuju whatsapp beri kerja jadi mudah gak perlu bingung,positif
mungkin sama seperti apk akhir cari loker mungkin bom jodoh mungkin cari apk sebut moga depan bantu pencaker langsung dapet kerja timbang apply tak kabar sedikit,positif
aplikasi sampahgak kalau download mending jangan download biar nyesal aja udah beli paket rb sekiantapi hasil nihil lokerloker aplikasi hanya buah panjang doang kagak hasil hampir tahun daftar lamar tunggu rambut kepala putihkagak panggil udah gitu notif aplikasi email iklanjujur sangat menggangu sekali memang sesal selalu datang lambat,negatif
bantu bgt dlm cari info loker jauh si minus bagi deskripsi kurang jd search lg google karna kurang lengkap smg app lulus lebih baik lg depan bantu bnyak orang makasih,positif
fakta tarik kerja nyabisa buat smpsma irt banyak kerja admin online rumah mudah mudah,positif
thanks kitalulus sumpah deh aplikasi sangat bantu juang loker fitur nya sangat mudah guna selektif sesuai katagori ingin mantap deh pokok,positif
pesan spam buat loker wa pemuh dg pesan template orang entah siapa cek email satu yg daftar buat loker perlu detail surat lamar bagi dr sungguh daftar bukan malah spam pesan suruh buka profil lnya lulus,negatif
terimakasih lulussangat bantu cari kandidat karyawan,positif
aplikasi nih makin gk jelas apa banyak iklan trus loker nya gk jelas semua banyak korban,negatif
aman aman aja sih bagus cukup rekomendasi buat nyari kerja cuma bug loading suruh cek jaring terus padahal wifi lancar buat sosmed lai lancar baik sekarang ngg aplikasi nya ngg jalan gara gara bug,positif
ada kitalulus sangat bantu kerja cari kerja jelas percaya lihat riwayat hasil lamar jauh mana adminnya sangat percaya ramah sopan responnya cepat sangat bantu sekali tanggap pertanyaanpertanyaan sampai cari kerja,positif
gak perlu ribet ribet mau cari kerja sini aja banyak ngelamar kerja tampil oke tempat fiturnya pas mudah cari user friendly banget lah pokok terimakasih,positif
overall sangat ngebantu banget buat pencaker fitur filter ngebantu buat cari kerja sesuai kriteria mau tapi tetep aja gajauh lebih kurang minus dikit blm fitur ganti email harap baik aplikasi maupun diri sendiri terus maju kembang see,positif
aplikasi bagus sekali bantu cari lowong kerja respon adminnya baik banget salah keluh pertanyaanpertanyaan putar aplikasi bestlah,positif
benar aplikasi bagus cuma usaha yg lumayan lama buka lokernya entah dr pihak sana aplikasi nya yg update loker lama tutup apa belum saran aja sih kalo udah lebih bln mending close yg lama soal yg liat lebih dr bln,positif
baru salah satu app buat nyari kerja sangat bagus sangan bantu orang cari pekerjaanlokernya banyak percaya banyak kelas tips buat dapet kerja thanks kitalulus makin maju kembang,positif
aplikasi nya bagus informatif tampil nya bagus simple ga bikin user bingung tambah fitur ganti email nya mohon segera perlu logout akun daftar terimakasih,positif
aplikasi eror gak buka link share,negatif
aplikasi nya bagus banget bantu sekali cari kerja banyak pilih terima kasih banyak adminnya respon nya cepat kendala hadap,positif
pake aplikasi jujur gampang banget aku suka aplikasi cocok banget buat fresh graduate punya alam kerja aplikasi nemuin beberapa lowong kerja ga butuh alam kerja aku udah download beberapa aplikasi buat nyari lowong kerja aplikasi belah lowong kerja sedia ratarata cari alam aku ngerasa alam kerja sebentar jadi aku lebih neng pake aplikasi,positif
